analysis	reference	alternative	estimate	lower_confidence_limit	upper_confidence_limit
108	2014	2021	0.0284	-0.4532	0.5101
108	2014	2022	-0.037	-0.5624	0.4883
108	2015	2016	0.0136	-0.3086	0.3358
108	2015	2017	0.0218	-0.3797	0.4234
108	2015	2018	-0.0693	-0.5195	0.3809
108	2015	2019	0.05	-0.3829	0.4828
108	2015	2020	-5e-04	-0.4507	0.4498
108	2015	2021	-0.0907	-0.5782	0.3969
108	2015	2022	-0.1562	-0.6873	0.375
108	2016	2017	0.0083	-0.3074	0.324
108	2016	2018	-0.0829	-0.4746	0.3088
108	2016	2019	0.0364	-0.3482	0.421
108	2016	2020	-0.014	-0.4246	0.3966
108	2016	2021	-0.1043	-0.5529	0.3444
108	2016	2022	-0.1697	-0.6563	0.3169
108	2017	2018	-0.0911	-0.4233	0.241
108	2017	2019	0.0281	-0.344	0.4002
108	2017	2020	-0.0223	-0.4241	0.3795
108	2017	2021	-0.1125	-0.5624	0.3374
108	2017	2022	-0.178	-0.6748	0.3188
108	2018	2019	0.1193	-0.2095	0.448
108	2018	2020	0.0688	-0.3261	0.4638
108	2018	2021	-0.0214	-0.4548	0.4121
108	2018	2022	-0.0869	-0.5694	0.3957
108	2019	2020	-0.0504	-0.3645	0.2637
108	2019	2021	-0.1407	-0.5355	0.2542
108	2019	2022	-0.2061	-0.6558	0.2436
108	2020	2021	-0.0902	-0.4231	0.2426
108	2020	2022	-0.1557	-0.5852	0.2738
108	2021	2022	-0.0655	-0.4117	0.2807
109	2007	2008	0.3509	0.1209	0.5808
109	2007	2009	0.3228	0.0663	0.5792
109	2007	2010	0.3544	0.1442	0.5647
109	2007	2011	0.5225	0.2887	0.7562
109	2007	2012	0.3936	0.1309	0.6563
109	2007	2013	0.2447	-0.005	0.4943
109	2007	2014	0.0948	-0.1738	0.3634
109	2007	2015	0.5194	0.2518	0.787
109	2007	2016	0.5866	0.3574	0.8158
109	2007	2017	0.1866	-0.0635	0.4367
109	2007	2018	-0.0332	-0.2979	0.2315
109	2007	2019	-0.0608	-0.3087	0.1871
109	2007	2020	-0.3579	-0.6629	-0.053
109	2007	2021	-0.1794	-0.4516	0.0928
109	2007	2022	-0.1966	-0.5237	0.1306
109	2008	2009	-0.0281	-0.2591	0.203
109	2008	2010	0.0036	-0.2208	0.228
109	2008	2011	0.1716	-0.0105	0.3537
109	2008	2012	0.0428	-0.2008	0.2863
109	2008	2013	-0.1062	-0.3609	0.1485
109	2008	2014	-0.2561	-0.5154	0.0032
109	2008	2015	0.1685	-0.0761	0.4132
109	2008	2016	0.2358	0.0144	0.4572
109	2008	2017	-0.1642	-0.391	0.0626
109	2008	2018	-0.3841	-0.6448	-0.1233
109	2008	2019	-0.4117	-0.6563	-0.1671
109	2008	2020	-0.7088	-1.0136	-0.404
109	2008	2021	-0.5302	-0.7882	-0.2723
109	2008	2022	-0.5474	-0.8743	-0.2205
109	2009	2010	0.0317	-0.2006	0.2639
109	2009	2011	0.1997	-0.0358	0.4352
109	2009	2012	0.0708	-0.1644	0.3061
109	2009	2013	-0.0781	-0.3472	0.191
109	2009	2014	-0.228	-0.5093	0.0533
109	2009	2015	0.1966	-0.0486	0.4418
109	2009	2016	0.2639	0.0187	0.5091
109	2009	2017	-0.1362	-0.395	0.1226
109	2009	2018	-0.356	-0.6182	-0.0937
109	2009	2019	-0.3836	-0.6479	-0.1193
109	2009	2020	-0.6807	-1.0017	-0.3598
109	2009	2021	-0.5022	-0.7704	-0.234
109	2009	2022	-0.5193	-0.8597	-0.1789
109	2010	2011	0.168	-0.045	0.3811
109	2010	2012	0.0392	-0.2074	0.2858
109	2010	2013	-0.1098	-0.347	0.1275
109	2010	2014	-0.2597	-0.5245	0.0052
109	2010	2015	0.165	-0.0861	0.4161
109	2010	2016	0.2322	0.0203	0.4441
109	2010	2017	-0.1678	-0.4093	0.0737
109	2010	2018	-0.3876	-0.6419	-0.1334
109	2010	2019	-0.4153	-0.6506	-0.1799
109	2010	2020	-0.7124	-1.0159	-0.4089
109	2010	2021	-0.5338	-0.7935	-0.2741
109	2010	2022	-0.551	-0.8696	-0.2324
109	2011	2012	-0.1289	-0.358	0.1002
109	2011	2013	-0.2778	-0.5254	-0.0302
109	2011	2014	-0.4277	-0.6786	-0.1768
109	2011	2015	-0.0031	-0.243	0.2369
109	2011	2016	0.0642	-0.1535	0.2818
109	2011	2017	-0.3358	-0.5561	-0.1156
109	2011	2018	-0.5557	-0.8115	-0.2999
109	2011	2019	-0.5833	-0.824	-0.3426
109	2011	2020	-0.8804	-1.1784	-0.5824
109	2011	2021	-0.7019	-0.9552	-0.4485
109	2011	2022	-0.719	-1.0437	-0.3944
109	2012	2013	-0.1489	-0.4016	0.1037
109	2012	2014	-0.2988	-0.5808	-0.0169
109	2012	2015	0.1258	-0.117	0.3686
109	2012	2016	0.193	-0.0521	0.4381
109	2012	2017	-0.207	-0.4691	0.0552
109	2012	2018	-0.4268	-0.694	-0.1597
109	2012	2019	-0.4544	-0.7202	-0.1887
109	2012	2020	-0.7516	-1.0772	-0.426
109	2012	2021	-0.573	-0.8446	-0.3014
109	2012	2022	-0.5902	-0.932	-0.2483
109	2013	2014	-0.1499	-0.4161	0.1162
109	2013	2015	0.2747	0.0052	0.5443
109	2013	2016	0.342	0.1067	0.5773
109	2013	2017	-0.0581	-0.3248	0.2087
109	2013	2018	-0.2779	-0.5593	0.0035
109	2013	2019	-0.3055	-0.5645	-0.0466
109	2013	2020	-0.6026	-0.9273	-0.278
109	2013	2021	-0.4241	-0.7098	-0.1383
109	2013	2022	-0.4412	-0.7777	-0.1048
109	2014	2015	0.4246	0.1503	0.699
109	2014	2016	0.4919	0.2179	0.7658
109	2014	2017	0.0918	-0.1667	0.3503
109	2014	2018	-0.128	-0.4152	0.1593
109	2014	2019	-0.1556	-0.4439	0.1326
109	2014	2020	-0.4527	-0.7607	-0.1448
109	2014	2021	-0.2742	-0.57	0.0217
109	2014	2022	-0.2913	-0.6487	0.0661
109	2015	2016	0.0673	-0.1619	0.2964
109	2015	2017	-0.3328	-0.596	-0.0695
109	2015	2018	-0.5526	-0.8216	-0.2836
109	2015	2019	-0.5802	-0.8433	-0.3172
109	2015	2020	-0.8774	-1.2103	-0.5444
109	2015	2021	-0.6988	-0.97	-0.4276
109	2015	2022	-0.716	-1.0577	-0.3742
109	2016	2017	-0.4	-0.6329	-0.1671
109	2016	2018	-0.6199	-0.8778	-0.3619
109	2016	2019	-0.6475	-0.8648	-0.4302
109	2016	2020	-0.9446	-1.2588	-0.6304
109	2016	2021	-0.766	-1.0255	-0.5066
109	2016	2022	-0.7832	-1.0966	-0.4698
109	2017	2018	-0.2198	-0.4689	0.0292
109	2017	2019	-0.2475	-0.5049	0.01
109	2017	2020	-0.5446	-0.8437	-0.2454
109	2017	2021	-0.366	-0.6305	-0.1016
109	2017	2022	-0.3832	-0.7198	-0.0466
109	2018	2019	-0.0276	-0.283	0.2278
109	2018	2020	-0.3247	-0.6425	-0.0069
109	2018	2021	-0.1462	-0.4232	0.1308
109	2018	2022	-0.1633	-0.511	0.1843
109	2019	2020	-0.2971	-0.5948	5e-04
109	2019	2021	-0.1186	-0.3901	0.153
109	2019	2022	-0.1357	-0.4632	0.1918
109	2020	2021	0.1786	-0.1213	0.4785
109	2020	2022	0.1614	-0.2151	0.5379
109	2021	2022	-0.0172	-0.3243	0.29
110	2007	2008	-0.0187	-0.244	0.2065
110	2007	2009	-0.0128	-0.3172	0.2917
110	2007	2010	-0.0208	-0.3464	0.3048
110	2007	2011	0.0101	-0.3275	0.3477
110	2007	2012	0.1049	-0.2297	0.4395
110	2007	2013	0.1001	-0.2235	0.4237
110	2007	2014	0.1347	-0.2204	0.4898
110	2007	2015	0.0642	-0.2869	0.4153
110	2007	2016	0.0271	-0.3039	0.3581
110	2007	2017	0.0374	-0.2887	0.3635
110	2007	2018	-0.0452	-0.3991	0.3088
110	2007	2019	-0.1465	-0.5286	0.2357
110	2007	2020	-0.1292	-0.5205	0.2621
110	2007	2021	-0.0795	-0.4637	0.3046
110	2007	2022	-0.0068	-0.3827	0.3691
110	2008	2009	0.0059	-0.2229	0.2348
110	2008	2010	-0.002	-0.2744	0.2703
110	2008	2011	0.0288	-0.2653	0.323
110	2008	2012	0.1236	-0.1775	0.4248
110	2008	2013	0.1189	-0.1755	0.4132
110	2008	2014	0.1535	-0.1764	0.4834
110	2008	2015	0.0829	-0.2397	0.4055
110	2008	2016	0.0458	-0.2549	0.3466
110	2008	2017	0.0561	-0.2349	0.3471
110	2008	2018	-0.0264	-0.3501	0.2972
110	2008	2019	-0.1277	-0.4815	0.226
110	2008	2020	-0.1104	-0.4733	0.2524
110	2008	2021	-0.0608	-0.4202	0.2986
110	2008	2022	0.0119	-0.3455	0.3694
110	2009	2010	-0.0079	-0.239	0.2232
110	2009	2011	0.0229	-0.2674	0.3133
110	2009	2012	0.1177	-0.2029	0.4383
110	2009	2013	0.113	-0.21	0.4359
110	2009	2014	0.1476	-0.2124	0.5075
110	2009	2015	0.077	-0.2776	0.4316
110	2009	2016	0.0399	-0.2964	0.3763
110	2009	2017	0.0502	-0.2833	0.3837
110	2009	2018	-0.0323	-0.3907	0.326
110	2009	2019	-0.1336	-0.5146	0.2473
110	2009	2020	-0.1163	-0.5072	0.2746
110	2009	2021	-0.0667	-0.4546	0.3212
110	2009	2022	0.006	-0.3813	0.3933
110	2010	2011	0.0308	-0.1979	0.2595
110	2010	2012	0.1258	-0.1738	0.4254
110	2010	2013	0.121	-0.1884	0.4304
110	2010	2014	0.1557	-0.1993	0.5106
110	2010	2015	0.085	-0.2618	0.4317
110	2010	2016	0.0479	-0.2812	0.3771
110	2010	2017	0.0582	-0.2771	0.3936
110	2010	2018	-0.0243	-0.3758	0.3271
110	2010	2019	-0.1256	-0.49	0.2388
110	2010	2020	-0.1083	-0.4858	0.2692
110	2010	2021	-0.0587	-0.4358	0.3184
110	2010	2022	0.014	-0.3672	0.3953
110	2011	2012	0.0948	-0.1471	0.3368
110	2011	2013	0.0901	-0.192	0.3721
110	2011	2014	0.1247	-0.208	0.4574
110	2011	2015	0.0541	-0.2802	0.3883
110	2011	2016	0.017	-0.3064	0.3404
110	2011	2017	0.0273	-0.3009	0.3555
110	2011	2018	-0.0552	-0.4039	0.2934
110	2011	2019	-0.1565	-0.5276	0.2145
110	2011	2020	-0.1392	-0.521	0.2426
110	2011	2021	-0.0896	-0.4659	0.2867
110	2011	2022	-0.0169	-0.3933	0.3595
110	2012	2013	-0.0046	-0.2223	0.213
110	2012	2014	0.0299	-0.2482	0.3079
110	2012	2015	-0.0406	-0.3464	0.2651
110	2012	2016	-0.0778	-0.3849	0.2293
110	2012	2017	-0.0675	-0.3703	0.2354
110	2012	2018	-0.1501	-0.4952	0.195
110	2012	2019	-0.2516	-0.6536	0.1504
110	2012	2020	-0.2342	-0.6405	0.172
110	2012	2021	-0.1845	-0.5692	0.2002
110	2012	2022	-0.1117	-0.4752	0.2519
110	2013	2014	0.0345	-0.1889	0.2579
110	2013	2015	-0.0359	-0.3037	0.2319
110	2013	2016	-0.073	-0.3483	0.2023
110	2013	2017	-0.0627	-0.3481	0.2227
110	2013	2018	-0.1454	-0.4679	0.1772
110	2013	2019	-0.2468	-0.6185	0.1249
110	2013	2020	-0.2294	-0.6089	0.15
110	2013	2021	-0.1797	-0.5415	0.182
110	2013	2022	-0.1069	-0.4504	0.2366
110	2014	2015	-0.0705	-0.3061	0.1652
110	2014	2016	-0.1077	-0.3905	0.1752
110	2014	2017	-0.0974	-0.3948	0.2001
110	2014	2018	-0.18	-0.527	0.1669
110	2014	2019	-0.2816	-0.6909	0.1277
110	2014	2020	-0.2642	-0.6783	0.1499
110	2014	2021	-0.2144	-0.6064	0.1776
110	2014	2022	-0.1415	-0.51	0.2269
110	2015	2016	-0.037	-0.2602	0.1861
110	2015	2017	-0.0268	-0.3034	0.2497
110	2015	2018	-0.1094	-0.4261	0.2074
110	2015	2019	-0.2108	-0.5723	0.1506
110	2015	2020	-0.1935	-0.5673	0.1804
110	2015	2021	-0.1438	-0.5071	0.2196
110	2015	2022	-0.071	-0.4287	0.2867
110	2016	2017	0.0102	-0.2096	0.2299
110	2016	2018	-0.0723	-0.3498	0.2052
110	2016	2019	-0.1738	-0.4953	0.1478
110	2016	2020	-0.1564	-0.4979	0.1852
110	2016	2021	-0.1067	-0.445	0.2317
110	2016	2022	-0.0339	-0.3703	0.3024
110	2017	2018	-0.0826	-0.3149	0.1498
110	2017	2019	-0.1843	-0.5033	0.1347
110	2017	2020	-0.1668	-0.5086	0.175
110	2017	2021	-0.117	-0.4544	0.2204
110	2017	2022	-0.0442	-0.3753	0.287
110	2018	2019	-0.1013	-0.3456	0.143
110	2018	2020	-0.0839	-0.3835	0.2157
110	2018	2021	-0.0343	-0.3501	0.2814
110	2018	2022	0.0384	-0.2929	0.3697
110	2019	2020	0.0172	-0.21	0.2444
110	2019	2021	0.0668	-0.2201	0.3537
110	2019	2022	0.1398	-0.1925	0.4721
110	2020	2021	0.0495	-0.1855	0.2845
110	2020	2022	0.1224	-0.187	0.4319
110	2021	2022	0.0727	-0.1621	0.3076
111	2007	2010	0.0546	-0.1411	0.2503
111	2007	2013	0.0904	-0.1526	0.3333
111	2007	2016	0.1207	-0.1499	0.3914
111	2007	2019	0.0975	-0.1851	0.38
111	2007	2022	0.0486	-0.2835	0.3807
111	2010	2013	0.0351	-0.1439	0.214
111	2010	2016	0.0658	-0.1547	0.2863
111	2010	2019	0.0425	-0.2012	0.2862
111	2010	2022	-0.0061	-0.3165	0.3043
111	2013	2016	0.0311	-0.1411	0.2033
111	2013	2019	0.0076	-0.2067	0.222
111	2013	2022	-0.0409	-0.3342	0.2525
111	2016	2019	-0.0233	-0.2003	0.1537
111	2016	2022	-0.0719	-0.3479	0.2041
111	2019	2022	-0.0491	-0.2666	0.1684
112	2007	2008	0.0491	-0.0407	0.1389
112	2007	2009	0.1969	0.099	0.2948
112	2007	2010	0.2747	0.1894	0.3601
112	2007	2011	0.3704	0.2761	0.4647
112	2007	2012	0.3441	0.243	0.4451
112	2007	2013	0.1871	0.0934	0.2808
112	2007	2014	0.3366	0.2381	0.4352
112	2007	2015	0.3287	0.2287	0.4288
112	2007	2016	0.324	0.2348	0.4132
112	2007	2017	0.3381	0.2415	0.4347
112	2007	2018	0.4455	0.3492	0.5417
112	2007	2019	0.4617	0.373	0.5505
112	2007	2020	0.4222	0.3229	0.5216
112	2007	2021	0.3692	0.2741	0.4642
112	2007	2022	0.3768	0.2779	0.4757
112	2008	2009	0.1478	0.0593	0.2363
112	2008	2010	0.2256	0.1368	0.3144
112	2008	2011	0.3213	0.2428	0.3998
112	2008	2012	0.295	0.1992	0.3907
112	2008	2013	0.138	0.0418	0.2342
112	2008	2014	0.2875	0.2011	0.374
112	2008	2015	0.2796	0.1849	0.3744
112	2008	2016	0.2749	0.1833	0.3665
112	2008	2017	0.289	0.205	0.373
112	2008	2018	0.3964	0.3053	0.4874
112	2008	2019	0.4126	0.3222	0.5031
112	2008	2020	0.3731	0.2856	0.4607
112	2008	2021	0.3201	0.2318	0.4083
112	2008	2022	0.3277	0.2259	0.4295
112	2009	2010	0.0778	-0.0099	0.1655
112	2009	2011	0.1735	0.0835	0.2635
112	2009	2012	0.1472	0.0585	0.2358
112	2009	2013	-0.0098	-0.1096	0.09
112	2009	2014	0.1398	0.0457	0.2338
112	2009	2015	0.1318	0.0425	0.2212
112	2009	2016	0.1271	0.0332	0.221
112	2009	2017	0.1412	0.0477	0.2346
112	2009	2018	0.2486	0.1646	0.3325
112	2009	2019	0.2648	0.1723	0.3574
112	2009	2020	0.2253	0.1296	0.3211
112	2009	2021	0.1723	0.0887	0.2559
112	2009	2022	0.1799	0.0769	0.2829
112	2010	2011	0.0957	0.0104	0.1809
112	2010	2012	0.0693	-0.0251	0.1637
112	2010	2013	-0.0876	-0.1758	6e-04
112	2010	2014	0.0619	-0.0308	0.1546
112	2010	2015	0.054	-0.0399	0.1479
112	2010	2016	0.0493	-0.0336	0.1321
112	2010	2017	0.0634	-0.0277	0.1544
112	2010	2018	0.1707	0.0811	0.2603
112	2010	2019	0.187	0.1038	0.2703
112	2010	2020	0.1475	0.0537	0.2414
112	2010	2021	0.0944	0.0059	0.183
112	2010	2022	0.1021	0.0089	0.1953
112	2011	2012	-0.0263	-0.1153	0.0626
112	2011	2013	-0.1833	-0.2803	-0.0863
112	2011	2014	-0.0338	-0.1167	0.0492
112	2011	2015	-0.0417	-0.1348	0.0514
112	2011	2016	-0.0464	-0.1373	0.0444
112	2011	2017	-0.0323	-0.1143	0.0496
112	2011	2018	0.0751	-0.0138	0.1639
112	2011	2019	0.0913	0.0019	0.1807
112	2011	2020	0.0518	-0.0333	0.137
112	2011	2021	-0.0012	-0.0885	0.086
112	2011	2022	0.0064	-0.095	0.1077
112	2012	2013	-0.1569	-0.2545	-0.0594
112	2012	2014	-0.0074	-0.1034	0.0885
112	2012	2015	-0.0153	-0.1069	0.0762
112	2012	2016	-0.0201	-0.1168	0.0767
112	2012	2017	-0.006	-0.1027	0.0907
112	2012	2018	0.1014	0.0136	0.1892
112	2012	2019	0.1177	0.0225	0.2129
112	2012	2020	0.0782	-0.0205	0.1768
112	2012	2021	0.0251	-0.0635	0.1137
112	2012	2022	0.0327	-0.0731	0.1386
112	2013	2014	0.1495	0.0536	0.2455
112	2013	2015	0.1416	0.0411	0.2422
112	2013	2016	0.1369	0.0475	0.2263
112	2013	2017	0.151	0.0533	0.2487
112	2013	2018	0.2584	0.1599	0.3568
112	2013	2019	0.2746	0.1831	0.3661
112	2013	2020	0.2351	0.1339	0.3363
112	2013	2021	0.1821	0.0861	0.278
112	2013	2022	0.1897	0.0901	0.2893
112	2014	2015	-0.0079	-0.0989	0.0831
112	2014	2016	-0.0127	-0.1064	0.0811
112	2014	2017	0.0014	-0.0836	0.0865
112	2014	2018	0.1088	0.0171	0.2006
112	2014	2019	0.1251	0.0322	0.218
112	2014	2020	0.0856	-0.002	0.1731
112	2014	2021	0.0325	-0.0576	0.1226
112	2014	2022	0.0401	-0.0642	0.1445
112	2015	2016	-0.0048	-0.0951	0.0856
112	2015	2017	0.0093	-0.0854	0.104
112	2015	2018	0.1167	0.0299	0.2035
112	2015	2019	0.133	0.0396	0.2264
112	2015	2020	0.0935	-0.004	0.191
112	2015	2021	0.0404	-0.0463	0.1272
112	2015	2022	0.048	-0.0562	0.1523
112	2016	2017	0.0141	-0.0742	0.1024
112	2016	2018	0.1215	0.0303	0.2127
112	2016	2019	0.1378	0.055	0.2205
112	2016	2020	0.0983	0.0034	0.1932
112	2016	2021	0.0452	-0.0449	0.1353
112	2016	2022	0.0528	-0.0399	0.1455
112	2017	2018	0.1074	0.0201	0.1947
112	2017	2019	0.1237	0.0327	0.2147
112	2017	2020	0.0842	2e-04	0.1681
112	2017	2021	0.0311	-0.0568	0.119
112	2017	2022	0.0387	-0.0639	0.1413
112	2018	2019	0.0163	-0.0697	0.1022
112	2018	2020	-0.0232	-0.1158	0.0693
112	2018	2021	-0.0763	-0.1551	0.0025
112	2018	2022	-0.0687	-0.169	0.0317
112	2019	2020	-0.0395	-0.1289	0.0499
112	2019	2021	-0.0926	-0.1808	-0.0043
112	2019	2022	-0.085	-0.1755	0.0056
112	2020	2021	-0.0531	-0.1405	0.0343
112	2020	2022	-0.0455	-0.1497	0.0588
112	2021	2022	0.0076	-0.0862	0.1014
113	2007	2010	-0.0339	-0.0795	0.0118
113	2007	2013	-0.2319	-0.2834	-0.1804
113	2007	2016	-0.353	-0.4037	-0.3024
113	2007	2019	-0.2404	-0.2915	-0.1894
113	2007	2022	-0.2471	-0.3322	-0.1619
113	2010	2013	-0.198	-0.2503	-0.1458
113	2010	2016	-0.3192	-0.3716	-0.2667
113	2010	2019	-0.2066	-0.2594	-0.1537
113	2010	2022	-0.2132	-0.2997	-0.1268
113	2013	2016	-0.1211	-0.1733	-0.069
113	2013	2019	-0.0085	-0.063	0.0459
113	2013	2022	-0.0152	-0.1021	0.0718
113	2016	2019	0.1126	0.0617	0.1635
113	2016	2022	0.1059	0.021	0.1909
113	2019	2022	-0.0067	-0.0887	0.0754
114	2007	2010	-0.035	-0.1304	0.0605
114	2007	2013	-0.2457	-0.3497	-0.1418
114	2007	2016	0.0523	-0.0448	0.1494
114	2007	2019	0.1232	0.0232	0.2233
114	2007	2022	-0.1413	-0.2973	0.0147
114	2010	2013	-0.2108	-0.3158	-0.1057
114	2010	2016	0.0873	-0.0122	0.1868
114	2010	2019	0.1582	0.0564	0.26
114	2010	2022	-0.1063	-0.2644	0.0517
114	2013	2016	0.298	0.1963	0.3998
114	2013	2019	0.369	0.2626	0.4753
114	2013	2022	0.1044	-0.0515	0.2604
114	2016	2019	0.0709	-0.0224	0.1642
114	2016	2022	-0.1936	-0.3479	-0.0393
114	2019	2022	-0.2645	-0.4152	-0.1139
115	2007	2008	0.0687	-0.0245	0.1619
115	2007	2009	0.112	0.0106	0.2134
115	2007	2010	0.1801	0.0937	0.2665
115	2007	2011	0.2316	0.1317	0.3315
115	2007	2012	0.3352	0.2324	0.438
115	2007	2013	0.2034	0.1141	0.2927
115	2007	2014	0.0694	-0.0347	0.1734
115	2007	2015	0.0922	-0.0113	0.1956
115	2007	2016	0.0102	-0.0795	0.0999
115	2007	2017	-0.0177	-0.1193	0.0838
115	2007	2018	0.0196	-0.0837	0.123
115	2007	2019	0.0759	-0.018	0.1697
115	2007	2020	0.048	-0.0579	0.154
115	2007	2021	0.0429	-0.0574	0.1432
115	2007	2022	0.1547	0.0537	0.2556
115	2008	2009	0.0433	-0.0508	0.1374
115	2008	2010	0.1114	0.0175	0.2053
115	2008	2011	0.1629	0.0764	0.2493
115	2008	2012	0.2665	0.166	0.367
115	2008	2013	0.1347	0.0387	0.2306
115	2008	2014	7e-04	-0.0922	0.0935
115	2008	2015	0.0235	-0.0781	0.125
115	2008	2016	-0.0585	-0.155	0.0381
115	2008	2017	-0.0864	-0.1769	0.004
115	2008	2018	-0.0491	-0.1495	0.0514
115	2008	2019	0.0072	-0.0921	0.1065
115	2008	2020	-0.0207	-0.1162	0.0749
115	2008	2021	-0.0258	-0.1209	0.0694
115	2008	2022	0.086	-0.0215	0.1934
115	2009	2010	0.0681	-0.0248	0.161
115	2009	2011	0.1196	0.0192	0.22
115	2009	2012	0.2232	0.1291	0.3173
115	2009	2013	0.0914	-0.0071	0.1899
115	2009	2014	-0.0426	-0.1479	0.0626
115	2009	2015	-0.0198	-0.1168	0.0771
115	2009	2016	-0.1018	-0.2016	-0.002
115	2009	2017	-0.1297	-0.2329	-0.0266
115	2009	2018	-0.0924	-0.1885	0.0038
115	2009	2019	-0.0361	-0.1383	0.066
115	2009	2020	-0.064	-0.1705	0.0425
115	2009	2021	-0.0691	-0.1624	0.0243
115	2009	2022	0.0427	-0.0665	0.1518
115	2010	2011	0.0515	-0.0413	0.1442
115	2010	2012	0.1551	0.0574	0.2528
115	2010	2013	0.0233	-0.0619	0.1084
115	2010	2014	-0.1107	-0.2127	-0.0088
115	2010	2015	-0.0879	-0.1875	0.0116
115	2010	2016	-0.1699	-0.256	-0.0837
115	2010	2017	-0.1978	-0.2973	-0.0983
115	2010	2018	-0.1604	-0.2597	-0.0612
115	2010	2019	-0.1042	-0.1942	-0.0142
115	2010	2020	-0.1321	-0.2352	-0.0289
115	2010	2021	-0.1371	-0.2336	-0.0407
115	2010	2022	-0.0254	-0.1221	0.0712
115	2011	2012	0.1036	0.0058	0.2015
115	2011	2013	-0.0282	-0.1261	0.0697
115	2011	2014	-0.1622	-0.2568	-0.0676
115	2011	2015	-0.1394	-0.243	-0.0358
115	2011	2016	-0.2214	-0.3202	-0.1225
115	2011	2017	-0.2493	-0.3416	-0.157
115	2011	2018	-0.2119	-0.3144	-0.1094
115	2011	2019	-0.1557	-0.2575	-0.0539
115	2011	2020	-0.1836	-0.2814	-0.0857
115	2011	2021	-0.1886	-0.2862	-0.091
115	2011	2022	-0.0769	-0.1869	0.033
115	2012	2013	-0.1318	-0.2263	-0.0374
115	2012	2014	-0.2659	-0.3742	-0.1575
115	2012	2015	-0.2431	-0.337	-0.1491
115	2012	2016	-0.325	-0.4261	-0.2239
115	2012	2017	-0.353	-0.4591	-0.2468
115	2012	2018	-0.3156	-0.4123	-0.2189
115	2012	2019	-0.2593	-0.3607	-0.158
115	2012	2020	-0.2872	-0.396	-0.1784
115	2012	2021	-0.2923	-0.3888	-0.1957
115	2012	2022	-0.1806	-0.2882	-0.0729
115	2013	2014	-0.134	-0.2317	-0.0363
115	2013	2015	-0.1112	-0.211	-0.0114
115	2013	2016	-0.1932	-0.2805	-0.1059
115	2013	2017	-0.2211	-0.3216	-0.1206
115	2013	2018	-0.1837	-0.2846	-0.0829
115	2013	2019	-0.1275	-0.2197	-0.0353
115	2013	2020	-0.1553	-0.2596	-0.0511
115	2013	2021	-0.1604	-0.2582	-0.0626
115	2013	2022	-0.0487	-0.1472	0.0498
115	2014	2015	0.0228	-0.0795	0.1251
115	2014	2016	-0.0592	-0.161	0.0427
115	2014	2017	-0.0871	-0.1819	0.0077
115	2014	2018	-0.0497	-0.156	0.0565
115	2014	2019	0.0065	-0.1	0.1131
115	2014	2020	-0.0213	-0.1214	0.0787
115	2014	2021	-0.0264	-0.1271	0.0743
115	2014	2022	0.0853	-0.0295	0.2001
115	2015	2016	-0.082	-0.1781	0.0142
115	2015	2017	-0.1099	-0.2151	-0.0047
115	2015	2018	-0.0725	-0.1709	0.0259
115	2015	2019	-0.0163	-0.1188	0.0862
115	2015	2020	-0.0441	-0.1532	0.0649
115	2015	2021	-0.0492	-0.1467	0.0483
115	2015	2022	0.0625	-0.047	0.172
115	2016	2017	-0.0279	-0.1232	0.0673
115	2016	2018	0.0094	-0.091	0.1099
115	2016	2019	0.0657	-0.0254	0.1567
115	2016	2020	0.0378	-0.0661	0.1417
115	2016	2021	0.0327	-0.0649	0.1304
115	2016	2022	0.1445	0.0467	0.2422
115	2017	2018	0.0374	-0.0604	0.1352
115	2017	2019	0.0936	-0.0092	0.1964
115	2017	2020	0.0658	-0.0311	0.1626
115	2017	2021	0.0607	-0.0368	0.1581
115	2017	2022	0.1724	0.0605	0.2843
115	2018	2019	0.0562	-0.0407	0.1531
115	2018	2020	0.0284	-0.0778	0.1345
115	2018	2021	0.0233	-0.0697	0.1163
115	2018	2022	0.135	0.0254	0.2447
115	2019	2020	-0.0279	-0.1283	0.0726
115	2019	2021	-0.0329	-0.1322	0.0664
115	2019	2022	0.0788	-0.018	0.1756
115	2020	2021	-0.0051	-0.1016	0.0915
115	2020	2022	0.1066	-0.0069	0.2202
115	2021	2022	0.1117	0.0105	0.213
116	2007	2008	0.0841	-0.2286	0.3968
116	2007	2009	0.0179	-0.3633	0.3991
116	2007	2010	0.2331	-0.1387	0.605
116	2007	2011	0.406	0.0106	0.8015
116	2007	2012	0.611	0.2342	0.9877
116	2007	2013	0.4754	0.0969	0.854
116	2007	2014	0.5248	0.111	0.9385
116	2007	2015	0.0581	-0.3372	0.4534
116	2007	2016	-0.0261	-0.4164	0.3641
116	2007	2017	0.234	-0.1758	0.6437
116	2007	2018	0.4354	0.0298	0.8409
116	2007	2019	0.691	0.2937	1.0882
116	2007	2020	0.3513	-0.0572	0.7598
116	2007	2021	0.1831	-0.2222	0.5884
116	2007	2022	-0.2869	-0.7832	0.2093
116	2008	2009	-0.0662	-0.38	0.2477
116	2008	2010	0.149	-0.1898	0.4879
116	2008	2011	0.3219	-0.0343	0.6782
116	2008	2012	0.5269	0.1836	0.8701
116	2008	2013	0.3914	0.0354	0.7473
116	2008	2014	0.4407	0.0592	0.8221
116	2008	2015	-0.026	-0.3978	0.3458
